PID,Unnamed: 0,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,longitude,latitude,addy,coords,univ_dist
535379060,65,968,64500,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,656.0,656.0,GasA,TA,Y,SBrkr,968,0,0,0.0,0.0,2,0,4,1,TA,5,Typ,0,,Detchd,1928.0,Unf,1.0,216.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,1407 DOUGLAS AVE,-93.61245140816327,42.035887510204084,"1407, Douglas Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States","('42.035887510204084', '-93.61245140816327')",3.1837441516362075
903205085,66,1167,144000,30,RL,98.0,8731,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645.0,Unf,0.0,270.0,915.0,GasA,TA,Y,SBrkr,1167,0,0,0.0,0.0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2.0,495.0,TA,TA,Y,0,0,216,0,126,0,,,,0,5,2007,WD ,Normal,1010 BROOKRIDGE AVE,-93.62723363218142,42.03215358773583,"1010, Brookridge Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States","('42.03215358773583', '-93.62723363218142')",1.8916611451630352
531450120,67,1730,171500,60,RL,70.0,7703,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52.0,Rec,364.0,400.0,816.0,GasA,Ex,Y,SBrkr,833,897,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2.0,528.0,TA,TA,Y,0,91,0,0,168,0,,,,0,11,2009,WD ,Normal,1505 KENTUCKY AVE,-93.68786548235872,42.03551023907999,"1505, Kentucky Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States","('42.03551023907999', '-93.68786548235872')",3.408593166069435
902205130,68,960,108500,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710.0,960.0,GasA,Gd,Y,FuseA,960,0,0,0.0,0.0,1,0,2,1,Fa,5,Typ,0,,Detchd,1997.0,Unf,1.0,308.0,TA,TA,Y,0,0,168,0,0,0,,,,0,7,2007,WD ,Normal,1128 STAFFORD AVE,-93.60769442857142,42.032410142857145,"1128, Stafford Avenue, Sunrise, Ames, Story County, Iowa, 50010, United States","('42.032410142857145', '-93.60769442857142')",3.460042591062782
904100140,69,2403,244400,70,RL,,24090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,1032.0,GasA,Ex,Y,SBrkr,1207,1196,0,0.0,0.0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,,,,0,6,2010,COD,Normal,2833 ROSS RD,-93.6563841302438,42.0334826686892,"2833, Ross Road, Ames, Story County, Iowa, 50014, United States","('42.0334826686892', '-93.6563841302438')",1.031417103660767
923229140,70,1676,196000,20,RL,61.0,33983,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676,0,0,1.0,0.0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690,90,0,0,0,0,,GdPrv,,0,5,2007,WD ,Normal,501 GARDEN RD,-93.6054401909198,41.99006642551354,"501, Garden Road, Ames, Story County, Iowa, 50010, United States","('41.99006642551354', '-93.6054401909198')",5.3780943241628485
903456060,71,1077,91000,30,RM,60.0,9786,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,,,,0,5,2006,WD ,Normal,107 N RUSSELL AVE,-93.62845120786706,42.02304189053859,"107, North Russell Avenue, Ames, Story County, Iowa, 50010, United States","('42.02304189053859', '-93.62845120786706')",1.7086405413616055
528431120,72,1861,257000,60,RL,73.0,9801,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1341.0,1341.0,GasA,Ex,Y,SBrkr,1341,520,0,0.0,0.0,3,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,Y,144,60,0,0,0,0,,,,0,7,2008,WD ,Normal,3306 CULLEN DR,-93.64370481142096,42.05559925858671,"3306, Cullen Drive, Taylor Glen, Ames, Story County, Iowa, 50010, United States","('42.05559925858671', '-93.64370481142096')",3.2898602063136386
905107220,73,1458,165000,20,RL,,9535,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,1458,0,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,914 ARKANSAS AVE,-93.67436008391155,42.03077885600234,"914, Arkansas Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States","('42.03077885600234', '-93.67436008391155')",2.1895983364591416
903458170,74,1208,103000,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.0,Unf,0.0,628.0,780.0,GasA,TA,Y,FuseA,848,0,360,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1962.0,Unf,2.0,539.0,TA,TA,Y,0,23,112,0,0,0,,,,0,1,2009,WD ,Normal,118 N HAZEL AVE,-93.62667988379599,42.023159086936744,"118, North Hazel Avenue, Ames, Story County, Iowa, 50010, United States","('42.023159086936744', '-93.62667988379599')",1.850010723543696
534202030,75,1214,143000,20,RL,,10355,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,BLQ,695.0,Unf,0.0,519.0,1214.0,GasA,TA,Y,SBrkr,1214,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1967.0,RFn,1.0,318.0,TA,TA,Y,0,111,0,0,0,0,,,,0,7,2007,WD ,Normal,1204 28TH ST,-93.62666747171785,42.04823265416526,"1204, 28th Street, North Grand, Ames, Story County, Iowa, 50010, United States","('42.04823265416526', '-93.62666747171785')",3.0485675185062613
527127140,76,1593,286000,120,RL,41.0,4923,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,1593,0,0,1.0,0.0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2.0,682.0,TA,TA,Y,0,120,0,0,224,0,,,,0,8,2008,WD ,Normal,1814 WATERBURY CIR,-93.63328,42.0630284,"Waterbury Circle, Stone Brooke, Ames, Story County, Iowa, 50010, United States","('42.0630284', '-93.63328')",4.282735046730986
535101150,77,1560,126000,90,RL,63.0,8668,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD ,Normal,2730 LUTHER DR 2732,-93.61985785089291,42.048463226780186,"2730, Luther Drive, Broadmoor, Ames, Story County, Iowa, 50010, United States","('42.048463226780186', '-93.61985785089291')",3.433562437547649
535402070,78,1086,159950,80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,GasA,TA,Y,SBrkr,1086,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2006,WD ,Normal,1909 MAXWELL AVE,-93.60898913203766,42.04076895640166,"1909, Maxwell Avenue, Edgewood Terrace, Ames, Story County, Iowa, 50010, United States","('42.04076895640166', '-93.60898913203766')",3.660009957599257
902403070,79,1470,140750,70,RM,60.0,10560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,Ex,Y,SBrkr,868,602,0,0.0,0.0,1,1,2,1,TA,6,Min1,0,,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,Normal,712 CRAWFORD AVE,-93.60705409205347,42.028273633417264,"712, Crawford Avenue, Ames, Story County, Iowa, 50010, United States","('42.028273633417264', '-93.60705409205347')",3.4515735860771226
528477070,80,1795,270000,60,FV,84.0,10603,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,Gd,TA,PConc,Ex,Gd,No,GLQ,682.0,Unf,0.0,218.0,900.0,GasA,Ex,Y,SBrkr,909,886,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,782.0,TA,TA,Y,168,45,0,0,0,0,,,,0,7,2009,WD ,Normal,2513 KINGSTON DR,-93.64235910059388,42.05235718295244,"2513, Kingston Drive, Ames, Story County, Iowa, 50010, United States","('42.05235718295244', '-93.64235910059388')",2.950468344600278
908127100,81,816,118500,90,RL,81.0,11841,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,TA,Y,SBrkr,816,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,,,,0.0,0.0,,,Y,0,32,0,0,0,0,,,,0,5,2007,WD ,Normal,4025 APLIN RD,-93.6718996122449,42.01999567346939,"4025, Aplin Road, Ames, Story County, Iowa, 50014, United States","('42.01999567346939', '-93.6718996122449')",2.0463089660760403
902301080,82,1284,110000,50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,GasA,TA,Y,SBrkr,720,564,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,35,0,0,0,0,,MnWw,,0,4,2009,WD ,Normal,515 8TH ST,-93.61729698079621,42.028975145425676,"515, 8th Street, College Park North, Ames, Story County, Iowa, 50010, United States","('42.028975145425676', '-93.61729698079621')",2.61377873002899
903475100,83,1427,123000,70,RM,,5775,Pave,,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,Ex,Y,SBrkr,741,686,0,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Attchd,1915.0,Unf,1.0,379.0,TA,TA,Y,0,24,112,0,0,0,,,,0,2,2009,WD ,Normal,505 NORTHWESTERN AVE,-93.62208002053276,42.025877696570184,"505, Northwestern Avenue, Ames, Story County, Iowa, 50010, United States","('42.025877696570184', '-93.62208002053276')",2.1999266635340984
903226150,84,949,119000,30,RM,50.0,6000,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,949.0,949.0,GasA,Ex,Y,SBrkr,949,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1924.0,Unf,2.0,370.0,TA,TA,Y,0,0,48,0,0,0,,,,0,7,2008,WD ,Normal,1218 CURTISS AVE,-93.62453367346939,42.0335893877551,"1218, Curtiss Avenue, Ames, Story County, Iowa, 50010, United States","('42.0335893877551', '-93.62453367346939')",2.1580131088836536
902207080,85,1163,126175,20,RM,49.0,5820,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256.0,Unf,0.0,906.0,1162.0,GasA,Ex,Y,SBrkr,1163,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1955.0,Unf,1.0,220.0,Fa,TA,Y,142,98,0,0,0,0,,,,0,7,2006,WD ,Normal,1010 STAFFORD AVE,-93.60770175510204,42.031558857142855,"1010, Stafford Avenue, Sunrise, Ames, Story County, Iowa, 50010, United States","('42.031558857142855', '-93.60770175510204')",3.4418946305210487
535450210,86,1224,132000,50,RL,60.0,8064,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816.0,GasA,TA,Y,SBrkr,816,408,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,,GdWo,,0,5,2010,WD ,Normal,1412 DUFF AVE,-93.61057705882352,42.035955529411765,"1412, Duff Avenue, Ames, Story County, Iowa, 50010, United States","('42.035955529411765', '-93.61057705882352')",3.3327026585162915
535153070,87,1194,148000,20,RL,73.0,8760,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194.0,1194.0,GasA,TA,Y,SBrkr,1194,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,120,0,0,0,,,,0,4,2010,WD ,Normal,2209 BURNETT AVE,-93.61662054515148,42.0440822096279,"2209, Burnett Avenue, Ames, Story County, Iowa, 50010, United States","('42.0440822096279', '-93.61662054515148')",3.3121841414669286
905105170,88,943,134500,20,RL,,8398,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,114.0,BLQ,529.0,300.0,943.0,GasA,TA,Y,SBrkr,943,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1972.0,Unf,2.0,528.0,TA,TA,Y,132,0,0,0,0,0,,,,0,6,2007,WD ,Normal,810 YUMA AVE,-93.67795673643691,42.02977506451708,"810, Yuma Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States","('42.02977506451708', '-93.67795673643691')",2.459930022439771
904101170,89,1588,134432,50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120,468,0,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2.0,680.0,TA,TA,N,0,59,0,0,0,0,,,,0,7,2008,WD ,Normal,,none,none,none,"('none', 'none')",
907290080,90,1836,216837,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,GasA,Ex,Y,SBrkr,1836,0,0,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2.0,484.0,TA,TA,Y,120,33,0,0,0,0,,,,0,10,2006,WD ,Normal,4620 WEBSTER ST,-93.68126765306123,42.016954408163265,"4620, Webster Street, Hillside, Ames, Story County, Iowa, 50014, United States","('42.016954408163265', '-93.68126765306123')",2.8912599594903843
526354070,91,2112,206900,60,RL,85.0,11075,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,TA,Y,SBrkr,1092,1020,0,0.0,0.0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,280,0,0,0,0,0,,,,0,6,2008,WD ,Normal,2811 NORTHWOOD DR,-93.6174714724021,42.049363748381104,"2811, Northwood Drive, Northwood Estates, Ames, Story County, Iowa, 50010, United States","('42.049363748381104', '-93.6174714724021')",3.643435296098447
903458060,92,1196,109900,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD ,Normal,123 N MAPLE AVE,-93.6253307862428,42.0232052041655,"123, North Maple Avenue, Ames, Story County, Iowa, 50010, United States","('42.0232052041655', '-93.6253307862428')",1.9590778253578942
532479050,93,1037,129000,20,RL,44.0,10751,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,1037.0,GasA,TA,Y,SBrkr,1037,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1974.0,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,0,0,,,,0,8,2007,WD ,Normal,1324 SCOTT CIR,-93.660487,42.034654869565216,"1324, Scott Circle, Ames, Story County, Iowa, 50014, United States","('42.034654869565216', '-93.660487')",1.3573286492454384
527427090,94,767,133000,120,RH,34.0,4058,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,584.0,LwQ,139.0,0.0,723.0,GasA,Ex,Y,SBrkr,767,0,0,1.0,0.0,1,0,1,1,TA,4,Typ,0,,Attchd,1998.0,Fin,1.0,367.0,TA,TA,Y,120,40,0,0,0,0,,,,0,6,2007,WD ,Normal,3301 POLARIS DR,-93.62498424342682,42.05472050723045,"3301, Polaris Drive, Ames, Story County, Iowa, 50010, United States","('42.05472050723045', '-93.62498424342682')",3.7235484943626407
905109170,95,1483,270000,20,RL,,20062,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,,,,0,4,2010,WD ,Normal,3806 PHOENIX ST,-93.67029979872375,42.030105919433396,"3806, Phoenix Street, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States","('42.030105919433396', '-93.67029979872375')",1.845199325755408
905479110,96,1164,125000,190,RL,68.0,10880,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,TA,N,SBrkr,1164,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,0,0,,,,0,8,2008,ConLD,Normal,108 COLORADO AVE 110,-93.66289102447583,42.02300440771931,"108, Colorado Avenue, Ames, Story County, Iowa, 50014, United States","('42.02300440771931', '-93.66289102447583')",1.2327913088300586
907187040,97,1873,235500,60,RL,47.0,10820,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,Ex,Y,SBrkr,988,885,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,0,0,0,,,,0,3,2007,WD ,Normal,5207 CERVANTES DR,-93.68971714218334,42.017902913096606,"5207, Cervantes Drive, Bentwood, Ames, Story County, Iowa, 50014, United States","('42.017902913096606', '-93.68971714218334')",3.5250017179861697
909451040,98,1032,115000,160,RM,24.0,1733,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,516.0,516.0,GasA,TA,Y,SBrkr,516,516,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,452.0,TA,TA,Y,279,0,0,0,0,0,,GdPrv,,0,5,2009,WD ,Normal,1505 LITTLE BLUESTEM CT UNIT 107,none,none,none,"('none', 'none')",
905475160,99,1089,125000,20,RL,62.0,7440,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,1089.0,GasW,TA,Y,SBrkr,1089,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1954.0,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,0,,MnPrv,,0,9,2009,WD ,Normal,3208 WOODLAND ST,-93.66137351169641,42.026319836903276,"3208, Woodland Street, Ames, Story County, Iowa, 50014, United States","('42.026319836903276', '-93.66137351169641')",1.0546177650055009
534250370,100,2715,299800,60,RL,,8963,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,487.0,1142.0,GasA,Ex,Y,SBrkr,1175,1540,0,0.0,1.0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,0,204,0,0,0,0,,,,0,7,2008,WD ,Normal,2200 VAN BUREN AVE,-93.63019974439564,42.044063547972655,"2200, Van Buren Avenue, Allenview, Ames, Story County, Iowa, 50010, United States","('42.044063547972655', '-93.63019974439564')",2.5028215751217657
