PID,GrLivArea_Log,SalePrice_Log,MSSubClass,MSZoning,LotFrontage,LotArea_Log,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalBath,ISU_dist
534431070,7.349873704738337,12.058152515453552,50,RL,120.0,9.761923988214342,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,482.0,782.0,GasA,TA,Y,SBrkr,1019,537,0,2,3,1,TA,6,Typ,1,Attchd,Unf,2.0,TA,Y,0,0,150,0,0,0,None,0,1,2010,WD ,Normal,2.0,2.70398948
534431130,6.866933284461882,11.711776323715394,20,RL,68.0,9.18686701579054,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,Gd,Y,SBrkr,960,0,0,1,2,1,TA,5,Typ,0,Attchd,RFn,1.0,TA,Y,0,70,0,0,0,0,MnPrv,0,2,2009,WD ,Normal,2.0,2.6106710769999997
534450090,5.811140992976701,10.578979797857352,20,RL,50.0,8.517193191416238,Pave,None,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Fa,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Fa,N,FuseF,334,0,0,1,1,1,Fa,2,Typ,0,None,None,0.0,None,N,0,0,0,0,0,0,None,0,1,2007,WD ,Normal,1.0,1.940414915
534450110,6.501289670540389,11.074420502783864,20,RL,50.0,8.517193191416238,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,299.0,Unf,0.0,367.0,666.0,GasA,Fa,N,SBrkr,666,0,0,1,2,1,Gd,4,Typ,0,None,None,0.0,None,N,0,52,0,0,0,0,MnPrv,0,4,2007,WD ,Normal,6.0,1.895373375
534450150,6.56244409369372,11.320553572322773,30,RL,50.0,8.58110651715989,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,Gd,Y,SBrkr,708,0,0,1,2,1,Fa,5,Typ,0,None,None,0.0,None,Y,164,0,0,0,0,0,None,0,12,2009,WD ,Normal,1.0,1.886019541
534450180,6.754604099487962,11.665646551987892,20,RL,50.0,8.88280805492444,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696.0,Unf,0.0,162.0,858.0,GasA,Gd,Y,SBrkr,858,0,0,1,2,1,TA,4,Typ,0,None,None,0.0,None,Y,117,0,0,0,0,0,None,0,2,2010,WD ,Normal,2.0,1.883326859
534451020,6.507277712385012,11.06663836234181,50,RL,51.0,8.160518247477505,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,144.0,Unf,0.0,226.0,370.0,GasA,TA,N,FuseA,442,228,0,1,2,1,Fa,4,Typ,0,None,None,0.0,None,N,0,21,0,0,0,0,MnPrv,2000,7,2007,WD ,Normal,2.0,1.977161505
534451080,6.579251212010101,11.191341840842766,20,RL,68.47022684310019,8.798907492088226,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,Floor,TA,N,SBrkr,720,0,0,1,2,1,TA,4,Typ,0,Detchd,Unf,1.0,TA,Y,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,1.0,1.975970499
534451110,7.0925737159746784,11.608235644774552,50,RL,68.47022684310019,8.855805992536562,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979,224,0,1,3,1,Gd,5,Typ,1,Detchd,Unf,1.0,TA,Y,0,0,248,0,0,0,None,0,7,2009,WD ,Normal,2.0,1.922605938
534451120,6.767343125265392,11.356271654924852,30,RL,51.0,8.68270762989381,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,TA,Y,FuseA,869,0,0,1,2,1,Fa,4,Typ,0,None,None,0.0,None,Y,0,0,0,0,0,0,None,0,8,2006,WD ,Normal,1.0,1.905124274
534451130,6.616065185132817,11.288531131754366,30,RL,52.0,8.669914278433902,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,Y,SBrkr,747,0,0,1,1,1,TA,5,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,32,0,0,0,None,0,6,2006,WD ,Normal,1.0,1.905465609
534451150,7.174724309836376,11.245046019814627,30,RL,55.0,8.584851839890053,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,1306,0,0,1,3,1,Fa,6,Mod,0,None,None,0.0,None,Y,263,0,0,0,0,0,GdWo,450,5,2010,WD ,Normal,1.0,1.909570396
534451170,6.591673732008658,10.858998997563564,30,RL,56.0,8.326032685955079,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,270.0,270.0,GasA,Gd,Y,SBrkr,729,0,0,1,2,1,TA,5,Maj2,0,None,None,0.0,None,N,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,1.0,1.9135385480000002
534452060,6.981934677156389,11.678439903447801,190,RL,50.0,8.911934336161426,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851.0,Unf,0.0,140.0,991.0,GasA,Ex,Y,SBrkr,1077,0,0,1,2,2,TA,5,Typ,2,Attchd,RFn,1.0,Gd,Y,0,4,0,0,0,0,None,0,1,2008,WD ,Normal,2.0,1.973360225
534453080,6.694562058521095,11.626254150277232,20,RL,50.0,8.55159461813357,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,150.0,ALQ,404.0,254.0,808.0,GasA,Ex,Y,SBrkr,808,0,0,1,2,1,TA,5,Typ,0,Detchd,Unf,1.0,TA,N,143,0,0,0,0,0,None,0,7,2007,COD,Normal,1.0,1.9946310269999998
534453140,6.80903930604298,11.37366339763672,70,RL,50.0,8.493310250952906,Pave,None,IR1,Bnk,AllPub,Inside,Mod,BrkSide,RRAn,1Fam,2Story,4,7,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,120.0,Unf,0.0,228.0,348.0,GasA,TA,Y,SBrkr,453,453,0,1,2,1,TA,5,Typ,0,Basment,Unf,1.0,Fa,Y,0,0,0,0,0,0,None,0,9,2008,WD ,Normal,1.0,1.9936599659999998
534453150,7.132497551660044,11.751942365440728,50,RL,92.0,8.914357274485015,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Gd,Y,SBrkr,936,316,0,1,3,1,TA,5,Typ,0,Attchd,Unf,2.0,TA,Y,104,0,0,0,0,0,MnPrv,0,6,2006,WD ,Normal,1.0,1.994004106
534455030,7.310550158534422,11.86005499606543,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,TA,Y,SBrkr,1496,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,22,0,0,0,0,MnPrv,0,2,2008,WD ,Normal,2.0,2.146972209
534455080,7.267525427828172,11.9891596439666,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,TA,Y,SBrkr,1433,0,0,1,3,1,TA,7,Min1,1,Attchd,Unf,2.0,TA,Y,144,0,205,0,0,0,None,0,6,2006,WD ,Normal,2.0,2.22984666
534475100,6.968850378341948,11.759785542901755,20,RL,80.0,9.20230820027892,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1,3,1,TA,6,Typ,0,Attchd,RFn,1.0,TA,Y,0,0,164,0,0,0,MnPrv,0,2,2010,WD ,Normal,2.0,2.253340081
534475170,7.589335823170617,12.013700752882718,60,RL,100.0,9.159047077588632,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,374.0,816.0,GasA,TA,Y,SBrkr,1127,850,0,1,4,1,TA,9,Typ,1,Attchd,RFn,2.0,TA,Y,0,52,0,0,0,0,GdPrv,0,6,2007,WD ,Normal,6.5,2.129955801
534475185,7.316548177182976,11.915051671812877,20,RL,128.0,9.405907155520158,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,GasA,Ex,Y,SBrkr,1505,0,0,1,2,1,TA,6,Typ,1,Attchd,RFn,2.0,TA,Y,0,0,0,162,0,0,None,0,2,2009,WD ,Normal,2.0,2.131061125
534475250,7.43307534889858,12.072541252905651,20,RL,90.0,9.20029003612268,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,0.0,507.0,1680.0,GasA,TA,Y,SBrkr,1691,0,0,1,2,1,TA,5,Typ,0,Attchd,Unf,2.0,Gd,Y,0,67,260,0,0,0,MnPrv,0,4,2009,WD ,Normal,2.0,2.202935043
534476080,7.047517221357296,11.877568578558138,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,BLQ,368.0,Unf,0.0,710.0,1078.0,GasA,Ex,Y,SBrkr,1150,0,0,1,2,1,TA,6,Typ,0,Attchd,Fin,1.0,TA,Y,0,0,0,0,175,0,MnPrv,0,10,2007,WD ,Normal,2.0,2.342316583
534476100,7.103322062526113,11.813030057420567,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,TA,CBlock,TA,TA,No,ALQ,996.0,Unf,0.0,60.0,1056.0,GasA,Ex,Y,FuseA,1216,0,0,1,3,1,TA,7,Typ,0,Attchd,RFn,1.0,TA,Y,0,0,0,0,0,0,None,0,5,2006,WD ,Normal,2.0,2.333706455
534476150,7.404887575616125,12.025749091398891,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,GasA,TA,Y,SBrkr,1644,0,0,1,3,1,TA,7,Typ,2,Attchd,Fin,2.0,TA,Y,110,0,0,0,0,0,None,0,10,2009,WD ,Normal,2.0,2.274423616
534476260,7.326465613840322,11.938193200374572,80,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674.0,LwQ,132.0,350.0,1156.0,GasA,Ex,Y,SBrkr,1520,0,0,1,3,1,TA,7,Typ,2,Basment,RFn,1.0,TA,Y,0,0,189,0,0,0,None,0,3,2010,WD ,Normal,2.0,2.276853177
534476320,6.956545443151569,11.766792188927278,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050,0,0,1,2,1,TA,5,Typ,0,Attchd,Unf,1.0,TA,Y,0,0,0,0,0,0,None,0,6,2009,WD ,Normal,1.0,2.347117465
534477030,7.666690200080086,11.834284063781393,20,RL,89.0,9.276128112514186,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,2136.0,GasA,TA,N,FuseA,2136,0,0,2,4,1,TA,7,Mod,0,Detchd,Unf,2.0,TA,Y,0,30,0,0,0,0,MnPrv,0,10,2006,WD ,Normal,2.0,2.4829121180000002
534477090,7.198183577101943,11.86005499606543,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,32.0,Rec,308.0,232.0,572.0,GasA,Gd,Y,SBrkr,1337,0,0,1,3,1,Gd,7,Typ,1,Attchd,RFn,1.0,TA,Y,0,192,0,0,0,0,None,0,9,2008,WD ,Normal,2.0,2.4154386569999997
534477110,7.419380582918692,11.84939770159144,50,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,Ex,Y,SBrkr,1112,556,0,1,3,1,TA,6,Min2,0,Attchd,Unf,1.0,TA,Y,0,0,0,0,0,0,MnPrv,0,9,2009,WD ,Normal,1.5,2.408335496
534477270,7.415175109613295,12.016726473799254,80,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831.0,Unf,0.0,161.0,992.0,GasA,Gd,Y,SBrkr,1661,0,0,1,3,1,Gd,8,Typ,1,BuiltIn,RFn,1.0,TA,Y,0,28,0,0,178,0,MnPrv,0,10,2008,WD ,Normal,2.0,2.40534764
534478140,7.560080465021827,11.827736204810263,90,RL,95.0,9.336532397213942,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220.0,Unf,0.0,708.0,928.0,GasA,Gd,Y,FuseA,928,992,0,2,4,2,TA,10,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,None,0,7,2007,WD ,Normal,2.0,2.4238510580000003
534478230,7.014814351275545,11.898187865760873,20,RL,80.0,9.169518377455928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,Gd,Y,SBrkr,1113,0,0,1,3,1,Gd,5,Typ,1,Attchd,Unf,1.0,TA,Y,0,80,120,0,0,0,None,0,7,2009,WD ,Normal,1.0,2.435390152
534479120,7.226936018493289,11.56171562913966,50,RL,79.0,9.158204617555654,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,368.0,BLQ,41.0,359.0,768.0,GasA,TA,Y,SBrkr,968,408,0,1,3,1,TA,6,Typ,1,Attchd,Unf,1.0,TA,Y,0,0,0,0,0,0,None,0,4,2007,WD ,Normal,2.0,2.523080014
534479130,7.363913501405819,11.79810440720389,50,RL,79.0,9.157993891603974,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Rec,165.0,238.0,806.0,GasA,TA,Y,FuseA,958,620,0,1,3,1,Fa,5,Typ,2,Attchd,Unf,1.0,TA,Y,0,0,32,0,0,0,MnPrv,0,8,2006,WD ,Normal,2.0,2.5201432440000002
534479140,7.404887575616125,11.894780707439258,70,RL,79.0,9.156939595249067,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,Ex,Y,SBrkr,888,756,0,1,3,1,Gd,7,Typ,2,Attchd,Unf,1.0,TA,Y,168,0,0,0,0,0,None,0,6,2007,WD ,Normal,1.5,2.517625916
534479150,6.943122422819428,11.634257750137753,20,RL,63.0,8.933796043934858,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,LwQ,531.0,Unf,0.0,505.0,1036.0,GasA,Ex,Y,SBrkr,1036,0,0,1,3,1,TA,5,Typ,0,Attchd,RFn,1.0,TA,Y,120,24,0,0,0,0,MnPrv,0,6,2008,WD ,Normal,1.0,2.51512811
534479240,7.454719949364001,11.827736204810263,60,RL,79.0,9.155039056191093,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Gd,Y,FuseA,1024,704,0,1,3,1,TA,7,Min1,1,Attchd,Unf,1.0,TA,Y,245,60,0,0,0,0,MnPrv,0,7,2006,WD ,Normal,1.5,2.5057898030000003
534479300,6.841615476477592,11.703545824578878,20,RL,82.0,9.199077179697472,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,1,2,1,TA,5,Typ,0,Attchd,Unf,1.0,TA,Y,0,0,160,0,0,0,MnPrv,0,3,2006,WD ,Normal,1.0,2.564904706
534479320,7.145196134997171,11.790557201568507,20,RL,78.0,8.961879012677683,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540.0,Unf,0.0,728.0,1268.0,GasA,Gd,Y,SBrkr,1268,0,0,1,2,1,TA,7,Typ,1,Attchd,Fin,1.0,TA,Y,0,98,0,0,0,0,None,0,3,2010,WD ,Normal,1.0,2.573602696
535101020,7.028201432058005,12.089538829274222,85,RL,75.0,9.339612707680322,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1,2,1,Gd,5,Typ,1,Attchd,Unf,1.0,TA,Y,238,0,0,0,0,0,None,1500,1,2010,WD ,Normal,2.0,3.52471219
535101110,7.367708572374371,11.686878772093667,90,RL,68.47022684310019,9.095714846134879,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,0,2,4,2,TA,8,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,None,0,10,2006,WD ,Normal,2.0,3.416897495
535101120,7.367708572374371,11.728036844587175,90,RL,65.0,9.09873819539488,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,0,2,4,2,TA,8,Mod,0,Detchd,Unf,3.0,TA,Y,0,152,0,0,0,0,None,0,4,2009,WD ,Normal,2.0,3.422444313
535101150,7.352441100243583,11.744037185933616,90,RL,63.0,9.067393362656249,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,2,4,2,TA,8,Typ,0,Detchd,Unf,3.0,TA,Y,0,0,0,0,0,0,None,0,5,2007,WD ,Normal,2.0,3.433562438
535102010,7.154615356913663,12.072541252905651,85,RL,68.47022684310019,9.215327913487222,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,GLQ,602.0,Unf,0.0,191.0,793.0,GasA,Ex,Y,SBrkr,1280,0,0,2,3,1,TA,6,Typ,1,Basment,Fin,2.0,TA,Y,140,40,0,0,0,0,None,0,6,2007,WD ,Normal,7.0,3.633656821
535103050,7.506591780070841,12.215032386901646,60,RL,68.47022684310019,9.525151111816216,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,410.0,864.0,GasA,TA,Y,SBrkr,902,918,0,1,4,1,Gd,8,Typ,2,Attchd,Unf,2.0,TA,Y,60,84,0,0,273,0,GdPrv,0,5,2008,WD ,Normal,2.0,3.659977964
535103070,7.1276936993473985,12.05524975579559,80,RL,68.47022684310019,9.449357272446683,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,0.0,307.0,1246.0,GasA,TA,Y,SBrkr,1246,0,0,1,3,1,TA,6,Typ,2,Attchd,RFn,2.0,TA,Y,0,69,0,0,0,0,None,0,11,2006,WD ,Normal,2.0,3.65546296
535104020,7.216709486709457,12.0015054797889,20,RL,80.0,9.229848838364227,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,ALQ,288.0,Rec,374.0,700.0,1362.0,GasA,TA,Y,SBrkr,1362,0,0,1,3,1,TA,6,Typ,1,Attchd,Unf,2.0,TA,Y,0,20,0,0,0,0,None,0,6,2008,COD,Normal,2.5,3.570575517
535104120,7.2813856635702825,12.141534124392603,20,RL,92.0,9.266058860732526,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.0,TA,TA,CBlock,TA,TA,No,Rec,1312.0,Unf,0.0,141.0,1453.0,GasA,Ex,Y,SBrkr,1453,0,0,2,3,1,TA,6,Typ,1,Attchd,RFn,2.0,TA,Y,0,49,0,0,288,0,GdPrv,0,4,2009,WD ,Normal,3.0,3.520394702
