PID,SalePrice_Log,MSSubClass,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,MoSold,YrSold,SaleCondition,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,ISU_dist
903231070,11.6483301,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,6,1934,1950,1,1,7.069874128,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,816,816,GasA,3,1,9,2006,Normal,1,3,1,3,6,Typ,1,Detchd,Unf,2,3,3,112,0,0,0,0,0,3,1,2.174550914
903231080,11.71993963,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,4,7,1929,1950,1,1,7.035268599,MetalSd,None,0,3,3,PConc,3,3,1,4,80,1,0,624,704,GasA,5,1,8,2008,Normal,1,2,1,3,6,Typ,0,Detchd,Unf,1,3,3,0,365,80,0,0,0,0,6,2.15241642
903231090,11.74403719,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,5,1938,1950,1,1,7.250635512,VinylSd,None,0,3,3,BrkTil,3,3,1,2,52,1,0,809,861,GasA,4,1,3,2007,Normal,1,3,1,3,6,Typ,1,Detchd,Unf,2,3,3,225,0,84,0,0,0,0,2.5,2.150862381
903231130,11.56171563,30,8.719317376,1,4,4,4,Corner,3,BrkSide,Norm,1Fam,1Story,5,7,1931,1993,1,1,6.774223886,Wd Sdng,None,0,3,3,BrkTil,3,3,1,4,209,1,0,506,715,GasA,3,1,11,2009,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,2,3,48,0,0,0,0,0,0,2,2.147294547
903231180,11.7905572,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,8,1939,1952,1,1,7.18690102,Wd Sdng,None,0,3,4,BrkTil,3,3,1,3,48,1,0,624,672,GasA,5,1,7,2007,Normal,1,4,1,3,7,Typ,0,Detchd,Unf,1,3,3,0,0,0,0,0,0,3,2,2.084372983
903231190,11.65268741,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,4,1936,1950,1,1,7.203405521,MetalSd,None,0,3,3,BrkTil,4,3,1,1,0,1,0,896,896,GasA,4,1,4,2006,Normal,1,3,1,3,7,Typ,0,Detchd,Unf,1,2,3,200,114,0,0,0,0,0,1,2.086002674
903232030,11.3059013,30,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1Story,5,6,1945,1995,1,1,6.694562059,Plywood,None,0,3,4,CBlock,0,0,0,0,0,0,0,0,0,GasA,4,0,6,2008,Normal,1,1,1,3,6,Min2,0,Attchd,Unf,1,3,2,0,48,0,0,0,0,0,1,2.264595032
903232060,11.65268741,30,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1Story,5,6,1925,1999,1,1,6.902742737,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,960,960,GasA,4,1,3,2009,Abnorml,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,15,51,0,0,0,3,1,2.261721873
903232090,12.00089179,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,1,1,7.360739903,MetalSd,None,0,3,3,PConc,3,3,1,1,0,1,0,1078,1078,GasA,3,1,6,2008,Normal,2,3,1,3,8,Typ,1,Detchd,Unf,2,3,2,0,0,0,0,0,0,0,2,2.23766787
903232100,11.78866147,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,1,1,7.262628601,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,966,966,GasA,5,1,7,2007,Normal,1,3,1,3,6,Typ,1,Detchd,Unf,1,2,3,174,0,96,0,0,0,4,1,2.236675127
903232170,11.29601246,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,1,1,6.81563999,AsbShng,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,0,7,2006,Normal,1,2,1,3,3,Typ,0,None,None,0,0,1,0,0,0,0,0,0,0,1,2.168014152
903232190,11.72723007,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,7,1936,1980,1,1,6.946975992,VinylSd,None,0,3,3,CBlock,3,2,1,3,276,1,0,252,528,GasA,4,1,5,2010,Normal,1,2,1,3,5,Typ,0,Detchd,Fin,2,3,2,306,0,32,0,0,0,0,1,2.171622199
903233030,11.79433792,50,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,6,1926,1950,1,1,7.155396302,Wd Sdng,None,0,3,3,BrkTil,3,3,1,5,351,1,0,405,756,GasA,4,1,8,2007,Normal,1,2,1,4,6,Typ,0,Detchd,Unf,2,3,3,25,0,0,0,0,0,0,2,2.349170487
903233050,11.8313792,70,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,1,1,7.321849714,MetalSd,None,0,3,3,BrkTil,3,3,2,1,0,1,0,939,939,GasA,5,1,5,2007,Normal,1,4,1,3,8,Typ,0,Detchd,Unf,1,2,1,24,0,150,0,0,0,0,1.5,2.345987812
903233080,11.91839057,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,7,5,1939,1950,1,1,7.605392365,Wd Sdng,None,0,3,3,BrkTil,3,3,2,3,300,2,240,449,989,GasA,3,1,1,2008,Normal,2,4,1,3,7,Min2,1,Detchd,Unf,2,3,3,0,20,0,0,0,0,3,2,2.323804068
903233100,11.91170158,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,6,1928,1950,1,1,7.36264527,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,1042,1042,GasA,5,1,8,2006,Family,1,3,1,3,8,Typ,1,Detchd,Unf,1,3,3,0,0,0,0,0,0,0,1,2.322432176
903233120,11.83790332,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,5,1930,1950,1,1,7.336936914,MetalSd,None,0,3,3,BrkTil,3,3,1,2,448,1,0,480,928,GasA,3,1,3,2010,Normal,2,4,1,3,7,Typ,1,Detchd,Unf,2,3,3,0,10,0,0,0,0,3,2,2.320175737
903233140,11.7905572,45,8.719317376,1,4,4,4,Corner,3,BrkSide,Norm,1Fam,1.5Unf,7,8,1929,2001,1,1,6.749931194,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,832,832,GasA,5,1,7,2007,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,48,112,0,0,0,0,4,1,2.25198604
903233180,11.75587164,50,8.738735461,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,1,1,7.220373837,Wd Sdng,None,0,3,3,BrkTil,3,2,1,2,425,1,0,459,884,GasA,3,1,11,2007,Normal,1,3,1,3,6,Typ,1,Detchd,Unf,1,3,3,0,0,0,0,120,0,0,1,2.255900107
903233220,11.60823564,50,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1984,1,1,7.188412736,MetalSd,None,0,3,4,BrkTil,3,3,1,1,0,1,0,741,741,GasA,4,1,2,2006,Normal,1,3,1,4,7,Typ,0,Detchd,Unf,1,2,3,0,0,55,0,0,0,0,1,2.280410298
903234030,11.6127708,30,8.699514748,1,4,4,4,Inside,3,OldTown,Artery,1Fam,1Story,6,6,1925,1980,1,1,7.005789019,MetalSd,None,0,3,4,BrkTil,3,3,1,4,397,1,0,706,1103,GasA,4,1,7,2006,Normal,1,2,1,4,5,Typ,1,Detchd,Unf,2,3,3,166,120,0,0,0,0,3,1,2.436161798
903234050,11.60367983,30,8.719317376,1,4,4,4,Inside,3,OldTown,Artery,1Fam,1Story,6,5,1923,1950,1,1,6.97354302,Wd Sdng,None,0,3,3,BrkTil,2,2,1,5,960,1,0,164,1124,GasA,3,1,3,2010,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,1,3,3,0,0,128,0,0,0,0,2,2.433501189
903234090,11.72399644,70,8.719317376,1,4,4,4,Inside,3,OldTown,Artery,1Fam,2Story,5,5,1923,1950,0,1,7.550661243,Wd Sdng,None,0,3,3,BrkTil,3,3,1,2,203,1,0,897,1100,GasA,3,1,10,2008,Normal,2,4,1,3,7,Typ,0,Detchd,Unf,2,3,3,0,139,55,0,0,0,0,2,2.406294521
903234160,11.53272809,30,8.72907355,1,4,4,4,Corner,3,BrkSide,Norm,1Fam,1Story,6,5,1926,1950,1,1,6.893656355,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,960,960,GasA,3,0,5,2007,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,1,3,3,0,128,0,0,0,0,0,1,2.391494966
903234220,11.91839057,50,8.719317376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,6,1938,1950,1,1,7.366445148,Wd Sdng,None,0,3,3,BrkTil,3,2,1,2,273,1,0,679,952,GasA,3,1,2,2009,Normal,2,3,1,3,6,Typ,1,Detchd,Unf,1,2,3,189,0,34,150,0,0,0,2,2.362554156
903235010,11.75978554,70,8.725020039,1,3,4,4,FR3,3,BrkSide,RRNn,1Fam,2Story,6,8,1920,1999,1,1,7.216709487,Wd Sdng,None,0,3,3,BrkTil,2,2,2,1,0,1,0,611,611,GasA,5,1,6,2008,Normal,2,3,1,3,6,Typ,0,Detchd,Fin,2,3,3,0,0,84,0,0,0,0,2,2.124792227
903235020,11.39639165,30,8.699514748,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,1,1,6.423246964,Wd Sdng,None,0,3,3,CBlock,3,3,1,2,616,1,0,0,616,GasA,4,1,6,2006,Normal,1,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,0,0,129,0,0,0,0,1,2.125986962
903235100,11.13458902,30,8.752107198,1,3,4,4,Inside,3,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,1,1,6.253828812,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,520,520,GasA,2,0,5,2008,Normal,1,1,1,2,4,Typ,0,Detchd,Unf,1,2,3,49,0,87,0,0,0,0,1,2.056543865
903236010,11.75194237,50,9.063578991,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,5,1948,2001,1,1,7.158513997,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,336,6,41,295,672,GasA,3,1,1,2008,Normal,1,2,1,3,6,Min1,0,Detchd,Unf,1,3,3,0,0,0,0,0,0,3,2,2.304851337
903236040,11.74799759,30,9.063578991,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1Story,5,5,1925,1950,0,1,6.977281342,Wd Sdng,None,0,3,2,BrkTil,3,3,1,2,134,1,0,938,1072,GasA,3,1,8,2009,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,5,2,2,0,0,105,0,0,0,0,2,2.384159272
903236130,12.20607265,70,8.956093076,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,6,8,1918,1995,1,1,7.724888439,Wd Sdng,None,0,3,4,CBlock,3,3,1,1,0,1,0,1100,1100,GasA,5,1,5,2007,Normal,2,4,1,3,8,Typ,0,Detchd,Unf,1,3,3,0,152,0,0,0,0,3,2.5,2.369067203
903236200,11.6351431,45,8.760923376,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Unf,5,6,1922,1950,1,1,6.954638865,MetalSd,None,0,3,3,BrkTil,3,2,1,1,0,1,0,993,993,GasA,3,1,8,2006,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,1,3,3,0,0,116,0,0,0,0,1,2.228030111
903400030,11.59910316,30,9.36494809,1,2,4,4,Inside,3,BrkSide,Norm,1Fam,1Story,5,5,1925,1950,1,1,6.704414355,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,816,816,GasA,3,1,7,2006,Normal,1,2,1,3,4,Typ,0,Detchd,Unf,1,2,1,168,0,112,0,0,0,0,1,1.924989402
903400040,12.10348606,70,9.511555459,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,0,1,7.508787171,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,764,764,GasA,5,1,7,2007,Normal,1,3,1,3,8,Typ,1,Detchd,Unf,2,3,1,0,0,126,0,0,0,4,1,1.924559036
903400180,12.24047407,50,9.476773271,1,4,3,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,7,1923,2000,0,1,7.521859252,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,833,833,GasA,4,1,6,2008,Normal,1,4,1,4,8,Typ,1,Detchd,Unf,2,3,1,0,0,0,0,220,0,0,1.5,1.799418233
903400220,12.27606502,75,9.383284767,1,3,3,4,Inside,3,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,1,1,7.665753432,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,844,844,GasA,4,0,7,2009,Normal,2,5,1,4,10,Typ,0,Detchd,Unf,2,3,3,0,60,268,0,0,0,0,2,1.796865546
903401020,12.12269104,50,9.118225083,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,7,6,1925,1950,1,1,7.50659178,Wd Sdng,None,0,3,4,PConc,3,3,1,3,329,1,0,697,1026,GasA,5,1,6,2008,Normal,2,4,1,3,8,Typ,0,Detchd,Unf,1,3,1,0,100,0,0,0,0,4,3,1.923352179
903401030,11.99843328,50,9.120853205,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,4,1915,2004,1,1,7.44775128,VinylSd,None,0,3,4,BrkTil,3,3,1,1,0,1,0,810,810,GasA,5,1,3,2008,Normal,2,4,1,4,8,Typ,0,Detchd,Unf,2,3,3,0,195,0,0,0,0,0,2,1.923297325
903401050,11.88448902,50,9.120853205,1,4,4,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,5,1940,1982,1,1,7.316548177,MetalSd,None,0,3,3,CBlock,3,3,1,3,399,1,0,484,883,GasA,4,1,7,2008,Normal,1,3,1,3,8,Typ,0,Detchd,Unf,1,3,1,0,0,0,0,0,0,0,2,1.921582836
903401070,12.01370075,50,9.088172738,1,4,3,4,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,7,1920,1950,1,1,7.226936018,Wd Sdng,None,0,3,4,PConc,3,3,1,1,0,1,0,768,768,GasA,5,1,2,2007,Normal,1,3,1,4,7,Typ,0,Detchd,Unf,2,3,2,0,54,144,0,0,0,0,1,1.92088783
903425110,11.8493977,70,9.239899174,1,3,3,4,Inside,3,OldTown,RRAn,1Fam,2Story,7,6,1921,1950,1,1,7.444248649,Stucco,None,0,3,3,BrkTil,3,3,1,1,0,1,0,576,576,GasA,4,1,4,2010,Normal,2,3,1,3,9,Typ,0,Detchd,Unf,2,3,3,12,11,64,0,0,0,4,2,2.07822356
903425190,12.30138283,50,10.40789261,1,1,4,4,Inside,3,OldTown,RRAn,1Fam,1.5Fin,6,5,1962,1962,1,1,7.818430272,BrkFace,None,0,3,3,CBlock,3,3,1,1,0,1,0,1595,1595,GasA,3,1,10,2006,Normal,2,5,1,3,8,Typ,1,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2,2.136214176
903425245,12.02873863,70,9.342595951,1,3,4,4,Corner,3,BrkSide,RRAn,1Fam,2Story,7,8,1910,1993,1,1,7.610357618,HdBoard,None,0,3,4,BrkTil,4,3,1,1,0,1,0,728,728,GasA,3,0,10,2009,Normal,1,3,1,4,8,Typ,0,Detchd,Unf,2,3,3,509,135,0,0,0,0,4,1,1.938511225
903425270,11.40756495,50,9.053686562,1,4,4,4,Inside,3,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,1,1,7.182352112,HdBoard,None,0,3,3,PConc,2,3,1,1,0,1,0,750,750,GasA,3,1,10,2007,Family,1,4,1,3,7,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,1,1.93979009
903425280,11.94194433,70,9.074520649,1,4,4,4,Inside,3,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,1,1,7.241366283,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,698,698,GasA,5,1,7,2007,Normal,1,3,1,3,7,Typ,0,Detchd,Unf,1,3,3,0,0,0,0,259,0,0,1,1.940183706
903425340,11.76756768,190,9.197559038,1,4,4,4,Inside,3,BrkSide,RRAn,2fmCon,1Story,4,5,1970,1970,1,1,6.866933284,HdBoard,BrkFace,160,3,3,CBlock,3,3,3,5,789,1,0,171,960,GasW,3,0,5,2006,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,2,3,3,0,288,0,0,0,0,0,2,1.941475969
903425420,11.77528973,30,9.236690147,1,4,4,4,Inside,3,BrkSide,RRAn,1Fam,1Story,6,7,1918,2000,1,1,6.7310181,Stucco,None,0,3,4,BrkTil,3,4,2,3,210,5,606,0,816,GasA,5,1,5,2008,Normal,1,2,1,2,5,Typ,0,Detchd,Fin,1,3,1,0,0,112,0,0,0,1,2,1.943461557
903426010,11.8493977,70,8.648221454,1,3,4,4,Corner,3,OldTown,Feedr,1Fam,2Story,7,6,1929,1990,1,1,7.203405521,Wd Sdng,None,0,3,3,BrkTil,3,3,1,3,336,1,0,336,672,GasA,4,0,9,2007,Normal,1,3,1,4,6,Typ,1,Attchd,Unf,2,3,3,0,0,70,0,0,0,4,2.5,2.119021458
903426160,11.98292909,60,8.998878325,1,4,4,4,Inside,3,OldTown,Norm,2fmCon,2.5Unf,6,8,1910,1983,1,1,7.592870288,Wd Sdng,None,0,3,3,PConc,3,3,2,3,196,1,0,1046,1242,GasA,4,1,9,2008,Normal,2,5,1,3,8,Typ,0,Detchd,None,1,0,3,64,0,180,0,0,0,3,2,2.253018577
903426180,11.91505167,50,8.998878325,1,4,4,4,Inside,3,OldTown,Norm,1Fam,1.5Fin,4,5,1915,1950,1,1,7.58171964,MetalSd,None,0,3,2,CBlock,3,3,1,1,0,1,0,888,888,GasA,5,1,6,2010,Normal,1,4,1,3,9,Typ,1,Detchd,Unf,2,3,3,160,0,364,0,0,0,4,1.5,2.251443658
903426200,11.9823039,70,9.46498259,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,6,8,1912,2009,1,1,7.3524411,Wd Sdng,None,0,4,4,PConc,3,3,1,1,0,1,0,780,780,GasA,5,1,5,2010,Normal,1,3,1,4,7,Typ,0,None,None,0,0,1,344,0,0,0,168,0,0,1.5,2.223802907
903427090,11.98915964,70,8.536995819,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,8,7,1925,1996,0,1,7.418180823,Stucco,None,0,3,4,PConc,3,3,1,1,0,1,0,588,588,GasA,2,1,6,2008,Normal,1,3,1,4,7,Typ,1,Detchd,Unf,1,3,3,192,63,0,0,0,0,3,1,2.346155437
903427120,11.9511804,70,8.998878325,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,6,6,1915,1950,1,1,7.477604243,MetalSd,None,0,3,3,PConc,3,3,1,1,0,1,0,1048,1048,GasA,4,1,6,2009,Normal,2,3,1,3,8,Typ,0,Detchd,Unf,2,2,3,0,0,150,0,0,0,0,2,2.270152992
903429010,11.75587164,50,8.377241231,1,4,4,4,Inside,3,OldTown,Norm,1Fam,1.5Fin,6,8,1910,1950,0,1,7.383368147,MetalSd,None,0,4,3,BrkTil,4,4,1,1,0,1,0,796,796,GasA,5,1,6,2008,Normal,1,3,1,3,7,Typ,0,Detchd,Unf,1,2,1,0,182,0,0,0,0,0,1,2.344474075
903429080,11.9511804,70,7.824046011,1,4,4,4,Corner,3,OldTown,Norm,1Fam,2Story,7,8,1915,2005,1,1,7.509883061,Stucco,None,0,4,3,PConc,3,3,1,5,299,1,0,611,910,GasA,5,1,6,2009,Normal,1,4,1,5,7,Min2,1,Attchd,Unf,1,2,3,0,0,0,0,0,0,0,2.5,2.258578076
903429110,12.10015642,70,9.203114327,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,7,8,1915,1994,1,1,7.572502985,Wd Sdng,None,0,3,4,BrkTil,3,3,1,1,0,1,0,672,672,GasA,2,1,6,2009,Normal,2,3,1,3,8,Min2,0,Detchd,Unf,1,3,1,24,28,0,0,0,0,0,2,2.259493718
903430080,11.71177632,70,8.028781162,1,4,4,4,Inside,3,OldTown,Norm,1Fam,2Story,6,8,1920,1993,1,1,7.188412736,VinylSd,None,0,3,4,BrkTil,3,3,1,1,0,1,0,662,662,GasA,5,1,2,2010,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,1,3,3,0,0,112,0,0,0,4,6,2.23587379
903430090,11.66992921,50,8.577347114,1,4,4,4,Corner,3,OldTown,Feedr,1Fam,1.5Fin,6,8,1910,2003,0,1,7.399398083,VinylSd,None,0,3,4,CBlock,3,2,1,1,0,1,0,485,485,GasA,4,1,6,2006,Normal,1,2,1,4,5,Typ,0,Attchd,Unf,1,2,3,394,0,0,0,0,0,0,1,2.230188687
903430130,10.86856845,30,8.323122888,1,3,3,4,Corner,2,OldTown,Feedr,1Fam,1Story,4,4,1941,1950,1,1,6.541029999,Wd Sdng,None,0,3,3,CBlock,3,3,1,1,0,1,0,693,693,Grav,2,0,3,2006,Normal,1,2,1,2,4,Typ,0,None,None,0,0,1,0,20,0,0,0,0,0,1,2.154340056
903450060,12.04060821,50,8.956479848,1,4,4,4,Corner,3,IDOTRR,Norm,1Fam,1.5Fin,7,4,1931,1950,1,1,7.505492275,Stucco,BrkFace,600,3,2,PConc,3,3,1,2,224,1,0,816,1040,GasA,5,1,6,2007,Normal,1,4,1,3,7,Typ,2,Detchd,Unf,1,3,3,0,0,0,0,184,0,0,1.5,1.671805179
903450110,11.60823564,90,9.044521887,0,2,3,4,Corner,2,IDOTRR,RRNn,Duplex,1Story,5,5,1963,1963,1,1,6.704414355,Wd Sdng,None,0,2,3,CBlock,4,3,4,2,104,6,712,0,816,GasA,3,0,5,2010,Normal,1,2,1,3,5,Typ,0,CarPort,Unf,2,3,3,106,0,0,0,0,0,0,2,2.966926436
903451090,11.91170158,70,8.835792367,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,2Story,6,5,1927,1950,1,1,7.565275282,Plywood,None,0,3,3,CBlock,3,2,1,4,522,1,0,198,720,GasA,2,1,8,2009,Normal,2,4,1,3,8,Typ,0,Attchd,Unf,1,3,3,0,0,213,0,0,0,3,3,1.689564434
903451110,11.84510278,45,8.915835074,1,4,3,4,Inside,3,IDOTRR,Norm,1Fam,1.5Unf,7,7,1930,1950,1,1,7.010311867,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,637,637,GasA,5,1,6,2007,Normal,1,3,1,4,6,Typ,1,Attchd,Unf,1,3,1,0,0,205,0,0,0,4,1,1.688801247
903452025,11.44945304,30,8.74687532,0,3,4,4,Inside,3,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,1,1,6.643789733,Stucco,None,0,4,4,BrkTil,3,3,1,1,0,1,0,768,768,GasA,3,1,7,2008,Normal,1,1,1,3,4,Typ,0,Detchd,Unf,2,3,1,0,0,84,0,0,0,0,1,1.917539065
903452090,11.66564655,70,8.925055424,1,4,4,4,FR3,3,IDOTRR,Norm,1Fam,2Story,5,8,1910,2004,1,1,7.192934221,AsbShng,None,0,2,4,BrkTil,2,2,1,1,0,1,0,396,396,GasA,4,1,7,2006,Normal,1,3,1,3,7,Typ,0,Detchd,Unf,1,3,1,0,72,45,0,0,0,3,1,1.863344531
903453080,12.21849517,80,9.487972109,1,4,4,4,Corner,3,IDOTRR,Norm,1Fam,SLvl,6,6,1963,1963,1,1,7.738052298,HdBoard,BrkFace,234,3,3,CBlock,3,3,1,4,375,1,0,366,741,GasA,2,1,4,2007,Normal,3,5,1,3,9,Typ,1,Attchd,Unf,2,3,3,0,110,0,0,0,0,0,3,2.966926436
903454010,11.75194237,70,8.836664586,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,2Story,6,7,1914,2006,1,1,7.211556733,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,684,684,GasA,3,1,3,2007,Normal,1,3,1,4,7,Typ,0,None,None,0,0,3,136,0,115,0,0,0,0,1.5,1.779365961
903454020,11.1844214,30,9.104979856,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,5,4,1919,1950,1,1,6.708084084,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,610,610,GasA,5,0,9,2006,Abnorml,1,2,1,4,4,Typ,0,None,None,0,0,1,0,0,0,0,0,0,0,1,1.783516431
903454060,10.91508846,190,8.630521877,1,4,4,4,Inside,3,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,0,1,6.995766156,VinylSd,None,0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,2,0,7,2010,Normal,2,3,2,2,7,Mod,0,None,None,0,0,1,0,0,0,0,0,0,0,2,1.812697753
903454080,11.69107165,50,9.059517482,1,4,3,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,6,6,1937,1950,1,1,7.226936018,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,780,780,GasA,3,1,6,2006,Normal,2,3,1,3,7,Typ,1,Detchd,Unf,1,3,1,0,0,0,0,0,0,0,2,1.804074942
903454090,11.85651517,50,9.104979856,1,4,3,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,6,6,1937,1950,1,1,7.22620901,Wd Sdng,None,0,3,4,PConc,3,3,1,1,0,1,0,780,780,GasA,3,1,12,2007,Normal,1,3,1,4,6,Typ,1,Detchd,Unf,1,3,2,0,162,0,0,126,0,0,1.5,1.799906544
903454100,11.85651517,50,8.835792367,1,4,3,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,6,6,1938,1958,1,1,7.585281079,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,1272,1272,GasA,3,1,11,2008,Normal,2,4,1,3,9,Min1,1,Detchd,Unf,2,3,3,0,34,0,0,0,0,0,2,1.795738273
903455030,11.69524702,50,9.241839039,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,5,6,1915,1978,1,1,7.176254532,HdBoard,None,0,3,2,BrkTil,3,2,1,1,0,1,0,880,880,GasA,4,1,4,2008,Normal,2,2,1,3,6,Typ,0,Detchd,Unf,2,2,3,0,0,117,0,0,0,0,2,1.86708531
903455090,11.74006104,50,8.881836305,1,4,4,4,Corner,3,IDOTRR,Norm,1Fam,1.5Fin,5,6,1938,1995,1,1,7.215239979,Wd Sdng,None,0,3,3,CBlock,3,3,1,1,0,1,0,803,803,GasA,5,1,7,2006,Normal,1,2,1,4,6,Typ,0,Detchd,Unf,1,3,3,0,65,190,0,0,0,3,1.5,1.936827295
